1073, 18437
8451, 3440
3768, 17073
9438, 17921
9320, 5830
5444, 1497
9265, 8055
5629, 17840
13242, 7444
10070, 16326
3297, 17840
11044, 5508
2948, 11533
856, 12337
2100, 19207
10926, 14541
3898, 14170
3312, 17421
498, 8656
3815, 628
6627, 7627
2353, 235
11096, 1195
4454, 10877
4289, 157
1644, 12497
4466, 14241
12603, 1956
13149, 19478
6075, 5122
7564, 17924
11761, 1249
10350, 10149
14465, 5531
5603, 4976
7805, 5990
8355, 10084
4651, 12113
3464, 14670
12996, 829
4716, 17623
2137, 18453
12260, 15534
11256, 18028
13612, 1357
3949, 11378
5741, 15529
12340, 6002
1489, 15227
10594, 12299
8583, 11367
4035, 11625
9402, 13318
8101, 13311
2444, 9940
4972, 17412
960, 1143
3479, 15175
3052, 14026
8136, 6287
9949, 2246
4049, 3316
7613, 5196
2530, 13268
11279, 3345
7447, 4051
5043, 17318
6813, 14162
2717, 13219
8861, 18858
12856, 8976
13225, 2341
3424, 3536
6892, 4090
11557, 3178
6015, 18499
11579, 10037
6013, 18588
4958, 4383
4535, 15067
9083, 890
13828, 6918
7842, 15139
9344, 7029
4704, 17905
9486, 9893
13729, 3479
8624, 14934
14610, 6646
10035, 674
355, 14306
7832, 17819
11163, 16270
10724, 831
8143, 7030
10361, 12314
7659, 13258
2941, 6009
5849, 12114
784, 17030
358, 1027
3044, 8421
3985, 9340
5197, 8234
14440, 3549
10423, 1748
5499, 8645
5567, 9738
11433, 2597
11458, 241
11513, 1223
8313, 10311
1017, 12821
10222, 18111
506, 6919
4272, 14233
6845, 17037
5394, 6525
10590, 17364
12107, 17492
10583, 3897
2878, 15587
8680, 4712
11001, 6309
9081, 13199
6810, 10724
3394, 15652
1318, 1140
10618, 4335
11395, 11084
5003, 12501
7101, 9570
5447, 7779
1518, 14017
13268, 5587
8758, 17418
13674, 9502
5251, 14916
8726, 17374
3577, 16289
639, 5535
6826, 5199
8693, 609
1153, 11159
7657, 15276
257, 3957
3016, 1329
98, 13045
1833, 9401
2307, 18790
3030, 9741
10795, 9886
1311, 13057
9001, 1642
1417, 10333
10692, 15856
1358, 10569
13613, 1923
11102, 19668
7081, 11746
164, 11041
7626, 15597
3291, 623
5500, 14245
231, 8580
10813, 1824
6872, 18965
5174, 18661
4928, 16148
4814, 5546
10926, 9495
6438, 16327
12307, 9697
3271, 12758
2506, 19407
14575, 4202
4301, 5889
8547, 14089
2458, 13730
11614, 14408
14156, 11894
4904, 12321
8038, 9536
1538, 9043
8818, 12173
2245, 5527
5928, 11520
12642, 10426
14242, 13723
548, 4219
10092, 17254
11282, 4387
13185, 11456
9432, 9148
4488, 16895
10693, 11600
925, 4517
728, 4671
12452, 14913
14963, 3708
11905, 14207
10226, 4805
10987, 9613
381, 10141
6047, 427
752, 13159
4320, 7247
14172, 10433
11387, 19250
11974, 16315
7161, 13114
5893, 4754
2310, 11108
12585, 13774
4903, 8269
6359, 19828
7193, 3870
4025, 10569
10851, 3666
12306, 8676
13469, 14182
7503, 15245
3778, 14844
5529, 3032
11825, 4363
13887, 13113
1410, 8550
13073, 3
14515, 6023
12255, 17601
1266, 3096
13823, 9551
5733, 19870
1990, 18390
12597, 227
14502, 1154
3905, 2270
3685, 2658
8471, 15201
1902, 19740
14277, 12223
4129, 1578
4550, 4280
13165, 12085
1464, 9378
2846, 12716
6018, 17366
1129, 1889
8266, 3892
6989, 2976
4460, 11539
10636, 5901
2831, 9737
8238, 10937
6474, 9427
8102, 10784
10476, 19267
12238, 13699
3689, 16131
326, 9949
12408, 10666
874, 9732
5785, 4698
9049, 9725
11508, 9682
4521, 15452
10221, 13335
5104, 4343
6691, 9050
3854, 454
12135, 11718
2542, 10906
10698, 16649
12563, 6871
12080, 4317
6064, 15663
12976, 1745
1383, 1724
4949, 3672
154, 10937
5503, 4206
400, 3453
1090, 18179
9824, 19734
7433, 13701
4161, 14334
13179, 19886
4378, 5277
3811, 8007
11261, 378
11997, 12919
6854, 14687
8116, 15629
3593, 8936
11873, 19686
8225, 3815
11286, 923
10637, 6680
6929, 12970
11902, 28
13092, 10399
13699, 14644
8817, 18526
101, 636
9234, 15536
1415, 7425
6510, 2952
9084, 3105
11720, 9233
13236, 93
7186, 15766
5314, 16477
2319, 7021
9549, 13504
9429, 1057
8070, 4862
12729, 4122
14961, 13277
12709, 2059
7884, 15916
6948, 5656
4044, 11712
6831, 2434
7615, 19048
4088, 17329
9069, 943
6339, 3228
6527, 12461
11100, 17368
10066, 9514
35, 4987
533, 4113
10116, 18252
3349, 17324
3283, 19337
10554, 18082
13061, 13939
11826, 10633
8554, 10042
9243, 14602
10127, 12225
14718, 1168
976, 4942
8415, 8556
4682, 4176
785, 6985
2662, 2797
11742, 18663
4073, 7559
10556, 14678
12552, 12843
12547, 12048
7481, 13142
11811, 2899
6725, 15907
11667, 2841
13098, 11125
5524, 15830
5525, 14782
1828, 17742
4828, 2442
7646, 2641
1562, 1419
5182, 16404
3499, 15201
10322, 8717
5935, 10278
4677, 2987
4852, 7923
10045, 15471
1547, 1267
6420, 19947
37, 14626
3139, 5173
8543, 4289
7570, 6375
7608, 7577
7757, 18231
11691, 3624
3321, 1390
3519, 2829
5852, 14984
3284, 12493
985, 3783
13945, 19840
12883, 16947
217, 795
12833, 562
7724, 14650
14992, 19904
1041, 16330
1934, 9067
5744, 1392
12314, 13038
1109, 1146
14682, 9032
9562, 13632
10556, 8696
5916, 12181
13958, 7448
37, 2672
7376, 947
7106, 14738
13135, 2819
8978, 19059
13805, 12011
1863, 4206
12724, 5102
7697, 14053
6794, 17323
13053, 19442
8085, 10934
7549, 4844
2215, 10739
6194, 6898
7221, 2929
12780, 6263
378, 14177
3714, 5482
6825, 19314
7204, 14752
11167, 2123
14637, 12353
167, 5380
3151, 19788
1999, 1345
3279, 19719
6951, 3883
9735, 7783
1818, 4493
7306, 8376
9309, 3176
11242, 14217
12396, 52
621, 2168
13476, 12339
7078, 16501
11971, 4979
8944, 9654
13851, 8065
1989, 3031
6438, 10852
1669, 16107
9828, 8477
1642, 11939
4055, 16409
4520, 8058
8151, 9296
2682, 1179
2594, 16029
151, 13263
11979, 2234
8740, 10759
13307, 2392
4947, 13538
5365, 17464
3457, 18459
13203, 1673
5877, 19155
5575, 15550
9651, 11062
12908, 16747
5409, 15148
14746, 12380
12961, 11135
5840, 8274
13205, 7300
9291, 9179
11521, 5064
3013, 14445
482, 13848
609, 4446
14085, 19565
5067, 6307
1930, 9202
7477, 13188
14286, 4243
2123, 11224
13312, 16420
6736, 7906
6627, 17067
8881, 39
10986, 1579
12256, 19050
771, 19726
6723, 16166
538, 18574
9698, 10088
4990, 8416
5840, 19623
6464, 1341
12417, 6945
3199, 15342
14306, 14579
13417, 15828
1981, 18612
13636, 5394
14235, 1134
12251, 18903
1348, 11643
7044, 3339
9451, 8920
14318, 4630
61, 12488
12527, 8424
6304, 18312
4572, 7560
871, 13354
12970, 11068
5971, 18832
9784, 1297
1638, 19015
10752, 7176
1313, 3710
2211, 17821
206, 11329
4209, 19637
12151, 13622
642, 12388
6845, 9779
1838, 5721
13693, 6746
9680, 6950
1021, 3123
7082, 1039
10140, 14276
9578, 4014
9575, 19471
11338, 19521
6615, 15464
198, 9137
6944, 3602
13158, 9119
3757, 18677
4858, 18093
855, 13469
13341, 4359
5757, 7538
14995, 9324
972, 17488
4068, 9213
2727, 1507
2298, 17728
13595, 6208
7255, 10097
12921, 13890
1688, 4038
13687, 17696
5246, 5534
5368, 6088
9219, 17061
3926, 3386
6305, 15526
10666, 18499
4670, 3374
6459, 17909
8996, 7289
7418, 7135
10277, 6779
2054, 19278
4427, 4685
14027, 14176
5029, 6609
3294, 6048
7822, 14564
10851, 4995
11120, 5024
2775, 9438
7942, 715
9610, 8770
6551, 12703
2052, 1749
2957, 3127
5968, 5134
10653, 10610
10933, 13645
1050, 12295
3889, 19893
4290, 16326
8353, 13478
2594, 12775
6492, 14331
5213, 4593
6510, 18493
5112, 12424
8479, 10530
14233, 12756
2443, 13062
5365, 14795
357, 12676
7136, 18778
7244, 10897
1767, 629
10368, 5717
458, 216
6021, 15910
2438, 8633
1918, 16547
2975, 6349
12741, 17259
6554, 19763
887, 15288
3800, 15745
14133, 17467
2078, 5033
10780, 6196
7833, 15143
6006, 14221
14896, 7210
2026, 19157
13354, 16892
10662, 3284
9286, 13104
5613, 9520
11553, 18695
14123, 2043
4081, 767
5684, 5750
13128, 1753
4757, 17671
8101, 19589
10899, 15602
573, 16332
13152, 6583
8855, 8282
476, 8904
13244, 8486
9911, 3076
4509, 4895
9948, 9525
3311, 19509
3482, 4515
1593, 4896
4460, 6867
13566, 14321
2008, 383
1926, 18676
13517, 16819
14831, 10078
2941, 4993
5169, 3257
8074, 4898
11286, 13385
11373, 15178
384, 1626
3377, 19686
2765, 16680
6678, 18933
11166, 18731
4890, 10560
10941, 5853
11546, 7384
6460, 8649
9870, 6250
13315, 15249
3474, 10689
7153, 572
7384, 12312
7908, 12538
3683, 11034
4051, 2134
9975, 9496
6104, 13975
412, 7142
10203, 9138
13250, 10579
6370, 11024
6798, 1764
1885, 19512
7458, 13452
11509, 1752
7250, 9865
13820, 15573
4362, 8189
12312, 9133
8078, 4136
6202, 9157
6146, 12511
4859, 4020
11808, 10571
2957, 459
1303, 5632
13967, 6495
7216, 9144
2923, 4533
3908, 3020
6594, 4840
770, 1390
3399, 11450
885, 11878
1280, 1845
14865, 12071
14968, 15869
12382, 18765
810, 1204
11189, 10806
8521, 3753
13703, 5210
9306, 4030
6253, 10408
8451, 2036
2906, 9278
10957, 13749
2701, 2244
14084, 19614
9235, 12838
10847, 11591
6345, 9933
3187, 18320
12591, 12664
7874, 16170
12576, 4476
888, 64
9485, 9365
3958, 6272
4553, 13192
8224, 6473
207, 5591
2378, 11218
680, 10751
13871, 4885
13769, 4818
10929, 14423
7746, 9740
8157, 9844
1721, 18292
9557, 2923
9004, 1297
13737, 13988
3413, 11046
656, 14170
8271, 5579
12480, 5449
87, 1066
7581, 12756
13159, 499
2086, 19187
2932, 2940
12011, 760
8254, 2297
1130, 8668
2840, 11956
3121, 11307
9877, 12777
2270, 10185
4251, 10496
6427, 575
6796, 10567
9469, 486
2566, 13644
9091, 16783
5573, 17332
3763, 172
1406, 10811
5592, 6175
8716, 1288
3352, 14781
14144, 2284
3362, 15614
6665, 13143
2485, 2211
12883, 8823
3643, 19268
5595, 9903
52, 13750
2544, 8816
1527, 18166
3574, 10678
10195, 10933
2493, 12289
6292, 12159
8070, 13453
65, 9065
14197, 15665
12562, 8567
10625, 19985
4264, 519
3713, 17024
14860, 18269
7929, 15990
6985, 4044
7010, 138
1077, 14398
47, 9836
9626, 11936
12507, 578
10828, 2093
5104, 16540
1891, 8982
8451, 18294
12903, 13322
10772, 18186
4723, 7368
2265, 15119
6107, 6686
6689, 7762
4375, 4988
3622, 19023
7650, 7995
948, 12
460, 17827
12166, 11986
7826, 1661
9359, 17801
14296, 19222
3054, 1807
12741, 18957
7379, 1557
13092, 14554
4711, 8759
10315, 4218
5232, 7189
5204, 12603
11961, 17266
2089, 16000
13704, 8840
13268, 19025
8640, 646
9516, 9187
991, 18504
3900, 9855
4938, 14577
3454, 8562
861, 10600
10301, 17105
2247, 10284
5552, 5830
2265, 12724
1586, 13179
4799, 4264
4054, 19362
6607, 10646
14367, 6430
13783, 8850
13182, 12050
7083, 4397
4229, 3908
548, 7536
11112, 7182
8356, 7957
4299, 2625
11861, 17250
13398, 3669
13153, 15011
5398, 11506
8388, 7908
5629, 14004
14414, 19560
13729, 6335
11005, 5512
1098, 2207
9216, 9483
12885, 7161
8678, 7422
7886, 18708
14868, 2705
1426, 14590
11669, 13774
13882, 4285
13795, 15062
8531, 19378
8180, 19226
12355, 19883
7233, 4019
11222, 14918
3992, 5790
1870, 8733
14241, 16696
4529, 1715
5885, 10097
7212, 2617
5234, 12336
6622, 18717
5627, 18276
12983, 1071
4572, 2817
10679, 18929
10452, 11647
8507, 9979
1971, 15403
7594, 6473
6235, 2472
14837, 12993
7667, 11750
11629, 10948
12485, 3037
11127, 19665
3337, 870
12938, 10576
4291, 17686
625, 9442
6048, 7352
5932, 2722
12062, 13062
4929, 6328
14369, 5476
12968, 1210
11457, 281
13716, 13663
2137, 12266
1421, 17442
1531, 7893
1218, 4719
8638, 71
7179, 17101
2249, 6298
1773, 2632
554, 7471
2319, 1370
3823, 19812
2466, 19637
13590, 7026
10493, 6927
6344, 5605
13590, 19787
7168, 17241
14420, 17568
13377, 8589
937, 12200
12117, 1383
2957, 19335
10122, 14724
13958, 4694
11478, 6522
8804, 18731
4300, 14412
9704, 3239
14567, 12361
9797, 16475
6323, 13729
1319, 4632
13851, 18949
10367, 14578
12412, 8666
1528, 3120
10473, 10970
10820, 7314
8768, 10663
11432, 11551
12489, 5964
3871, 14763
863, 19666
4561, 19681
8975, 5948
12356, 13682
3246, 7840
6595, 5690
10943, 19107
8018, 6604
3713, 1327
5540, 15674
3390, 17235
14444, 19843
9416, 9911
9935, 7352
11351, 17627
14683, 19468
12942, 3819
3289, 18008
12075, 7617
853, 15081
180, 6359
6414, 11015
11327, 14503
7905, 11266
226, 5089
8264, 17563
5818, 10632
6192, 7212
8295, 9993
3088, 16053
8675, 7417
2957, 36
763, 11275
5211, 5568
1294, 8138
4917, 14674
9987, 13113
12365, 13457
11216, 12421
13408, 14249
3533, 3203
1632, 16198
7494, 15819
4557, 4355
6239, 1328
2102, 3017
12490, 5019
8577, 2726
12236, 4228
14882, 4973
3509, 15245
2200, 6275
10062, 8410
9163, 14893
7021, 11888
8442, 3667
5412, 19369
5505, 7121
2904, 7186
2855, 14234
1861, 6561
8877, 13609
7871, 15990
1275, 15110
13843, 4460
14445, 16530
9476, 19452
8258, 8879
8033, 8495
1005, 3886
2667, 5662
10348, 13814
14469, 13704
11134, 302
11180, 239
746, 14247
7526, 9999
13898, 19913
8335, 14300
6126, 4953
622, 16983
7581, 16771
13310, 1132
11111, 9610
2936, 2251
926, 4969
10518, 8034
7914, 14693
5450, 7827
5131, 4657
10077, 15415
9177, 11229
12404, 751
10624, 2685
14461, 13762
10504, 14033
13927, 19256
6784, 566
10063, 1041
1082, 7944
8975, 16291
3922, 3378
10449, 3247
5136, 14580
12553, 6303
14669, 19503
12200, 5182
5985, 1233
7525, 4211
2387, 17784
5222, 10716
4563, 14020
6268, 14147
465, 17565
11052, 6687
14912, 13853
13410, 6346
5781, 19516
11592, 9050
10113, 6487
6901, 16511
8182, 572
3944, 728
8031, 14133
9251, 9010
13615, 12430
3837, 14654
4539, 15397
4464, 11981
4724, 4941
10929, 9322
4077, 7102
10805, 11637
1619, 2396
10464, 18840
11442, 7778
5713, 13927
10548, 18508
13450, 11001
12636, 12318
2332, 13117
2489, 16757
13095, 17531
11750, 11271
2702, 10921
6726, 14457
6561, 11494
14397, 17885
13572, 15542
12833, 14822
6765, 15419
7575, 5450
1467, 300
13762, 6386
13570, 1461
8807, 10433
7578, 12842
1700, 7071
6679, 10889
4527, 6945
10964, 10219
3674, 1238
2249, 3207
8779, 8624
14283, 7364
8346, 1069
970, 8760
3548, 16322
8406, 9121
4669, 17955
12082, 17759
13562, 145
7507, 14637
4292, 4416
3482, 8954
4377, 17060
4005, 8840
8932, 3352
10804, 8769
1789, 9674
10758, 19568
14147, 13606
9188, 5379
13917, 7486
7029, 5755
2096, 9363
6393, 9261
13586, 12322
11610, 4121
14238, 6606
11572, 14148
12913, 1221
6117, 724
4969, 1202
9206, 2247
2349, 3615
12386, 11536
2246, 15013
10214, 5360
7653, 6258
1878, 7693
1727, 4437
1417, 2897
6459, 11528
2546, 7234
6405, 13786
12976, 6681
9762, 9081
4967, 15425
5331, 13145
11885, 17135
8679, 8867
6513, 5144
12929, 2589
6205, 14643
11009, 8498
1476, 2987
5382, 8862
11950, 18625
10033, 7927
5361, 6717
3429, 7483
5698, 2094
11658, 5651
8641, 17158
14392, 5505
10330, 15691
10961, 11883
664, 17787
2240, 2755
5676, 14015
2341, 11026
14683, 16106
10994, 6017
1877, 11695
14504, 6916
14506, 1533
6034, 12227
10327, 11000
11283, 17030
14870, 3796
14236, 9757
3708, 16016
1229, 16777
643, 16301
2349, 843
12288, 17962
5845, 518
1503, 8446
5790, 18195
562, 16400
11683, 5346
1721, 3638
4441, 19719
11043, 10409
2170, 9065
13874, 16993
3905, 14114
14725, 2450
1409, 7315
2702, 11971
5406, 15144
8124, 15622
4956, 8387
4764, 11545
2598, 18536
3784, 9465
6151, 18052
12001, 4733
3629, 19355
809, 19158
1595, 6413
817, 6849
1205, 2148
10145, 6533
10870, 13500
2950, 11024
1078, 2831
4365, 17961
13720, 4028
10030, 4145
11247, 6451
9692, 7612
6720, 5696
2848, 15077
5098, 18450
1909, 8435
11282, 11847
9855, 7558
7395, 9590
13045, 9277
371, 6872
12709, 17032
1225, 19187
12678, 10821
651, 13797
3145, 12890
8772, 2954
7817, 6541
6665, 7369
2417, 17699
3020, 3297
1484, 1939
290, 11372
6576, 18695
256, 4525
11876, 16014
11331, 4187
6401, 14336
11100, 3178
8468, 1232
12738, 18610
4121, 7687
6737, 18526
2699, 12322
10088, 12628
6896, 74
944, 15580
242, 14796
12065, 8750
12032, 15573
8287, 3868
7627, 10668
3785, 14137
9148, 5132
12546, 11046
507, 11612
10584, 9975
7842, 9900
7770, 6310
5576, 6894
12983, 14771
12729, 15791
10593, 5846
11986, 16561
9889, 13027
2739, 7014
5572, 537
12382, 13419
11570, 10823
10147, 2174
9671, 6939
7702, 1694
11523, 2633
14224, 6014
13676, 9716
673, 9637
11387, 12604
3880, 9093
7164, 11396
7265, 2165
10278, 2750
11581, 15022
11299, 17846
12864, 8862
9290, 10136
3747, 2444
3408, 16286
5489, 14698
5093, 3994
4375, 19664
2890, 765
8221, 13050
11528, 2497
14481, 5888
10363, 18649
1074, 5070
10726, 1427
14554, 16319
12776, 10951
12957, 1083
9221, 18431
2766, 19946
6655, 5251
13009, 9460
9731, 5600
5675, 14550
12088, 18388
6117, 14499
4217, 9880
2872, 213
6004, 6154
2794, 18350
659, 11447
13822, 16752
5400, 4577
9450, 13812
7830, 7762
12770, 8651
9666, 13758
6258, 335
11416, 15022
4208, 3013
1858, 13678
12912, 7474
12196, 16436
81, 12695
1450, 10315
11533, 14474
7826, 13820
8093, 11186
11934, 5080
4587, 2911
9402, 15973
12097, 8227
5605, 14722
10671, 1425
4346, 7896
13002, 1841
7749, 639
9848, 14460
14547, 15914
9696, 4474
2282, 4464
13293, 1942
13303, 15448
8772, 12635
13335, 19744
2123, 6766
2517, 11722
2441, 5319
9050, 1316
4685, 7501
12747, 14994
13030, 6444
380, 12122
2865, 15670
7586, 16460
417, 15827
5799, 11596
4497, 18854
12742, 7613
1669, 12287
6590, 12172
13023, 5238
9043, 9782
9773, 8554
10623, 13143
10839, 19254
128, 11312
7310, 14157
12948, 8436
9616, 19250
527, 15215
14056, 7542
12629, 14100
1251, 5230
5019, 8481
12197, 14288
2343, 1265
1954, 5707
13816, 18430
9336, 17217
5367, 6928
2985, 19970
12373, 71
5479, 4005
14295, 18433
80, 2085
13685, 1320
12569, 8758
3824, 7963
14287, 10370
11177, 14935
177, 14149
3590, 9122
7888, 4961
4407, 9941
9768, 9183
1031, 579
13209, 1795
566, 16969
10110, 9258
12339, 4212
3422, 6531
1743, 12938
3241, 4039
117, 3158
2226, 18966
5237, 2068
4067, 9999
7271, 19700
95, 10764
9821, 19534
744, 6168
13626, 7171
5792, 16142
2254, 7596
2141, 13743
5763, 9250
6814, 15039
13746, 19049
10194, 17725
12198, 17561
9152, 8606
14891, 17418
13872, 3012
711, 987
10936, 12224
8054, 16479
12460, 18113
4236, 15142
493, 2999
1906, 8611
7121, 937
4588, 2719
4963, 15183
14498, 6201
5537, 10221
14386, 17048
4700, 15213
1894, 8399
8597, 7032
1769, 3339
10954, 528
4621, 10940
9175, 15949
7825, 157
2730, 15058
4398, 7618
6503, 10475
6840, 18302
6074, 11750
10802, 6382
11170, 747
9434, 70
1978, 4345
9388, 821
8060, 12766
1546, 10519
4271, 11314
80, 9335
7703, 10673
2629, 6847
4155, 11699
14990, 6814
7041, 9194
3157, 18260
9582, 9239
9239, 13501
4410, 16490
796, 2871
7183, 15828
519, 10482
1283, 19434
924, 1364
10467, 19288
2161, 1798
4551, 800
6141, 14910
10013, 2510
13150, 7081
6069, 5945
14783, 15509
14787, 10488
1894, 10040
9811, 13758
6435, 14721
12863, 10739
12516, 18809
10988, 17329
6301, 16853
9483, 8824
5957, 27
12067, 8014
2748, 9679
2411, 407
9345, 17753
1757, 19308
2608, 19316
3022, 2043
10376, 13269
4683, 19995
14675, 10134
8005, 6187
10174, 8606
14549, 4998
224, 5231
2042, 6116
3720, 14412
10535, 15664
4599, 6117
794, 15361
5148, 19520
199, 8824
2854, 4294
8955, 4725
4284, 18919
4980, 7798
11609, 14635
2998, 14318
10867, 7638
2656, 15709
10274, 10518
1349, 14481
1358, 19788
13327, 8281
10473, 917
8734, 5026
8603, 14772
4645, 19248
12028, 12190
13669, 5659
3765, 16994
3003, 6275
14591, 467
14245, 7249
2485, 12307
8771, 2059
12726, 15549
13416, 276
4546, 15055
7599, 10174
13542, 18035
5346, 2188
2498, 5672
10749, 1161
1103, 7922
7697, 13471
7462, 8954
6421, 629
8244, 17475
7711, 18920
201, 19051
4536, 6212
120, 15705
11494, 7487
13297, 4010
10339, 5170
8770, 5970
8842, 4661
10068, 12497
11666, 13398
11801, 15571
4474, 9558
4164, 4068
6388, 7328
6537, 6639
5231, 12998
12107, 3249
157, 15578
2540, 14334
5363, 2950
14919, 12047
3479, 2601
1905, 6599
10523, 3887
11438, 14049
8623, 331
3048, 3224
11989, 18996
10643, 15378
10110, 8441
6444, 19850
4882, 18529
4079, 7608
14261, 18723
7391, 1696
2557, 4703
1656, 308
14895, 13624
6480, 8582
14273, 8559
10604, 1165
2426, 8957
12104, 18707
1614, 10092
9142, 378
11678, 12371
9968, 5865
8172, 17036
9464, 14423
8723, 15763
8828, 10066
4437, 17309
14959, 15691
5767, 10130
2682, 5026
14071, 3433
11394, 1482
4350, 15423
6931, 17817
2424, 11828
1595, 4815
14111, 6594
6385, 6144
14807, 17498
10699, 19999
8517, 14397
11095, 6952
7329, 15988
13089, 18442
179, 2924
13420, 10192
13490, 19505
10732, 9867
806, 4198
3663, 19678
8647, 14527
3356, 18629
87, 18555
7867, 15106
11714, 4545
8452, 14853
6518, 5973
1108, 8120
10797, 1111
9402, 14532
14191, 17337
9016, 9636
4021, 10203
14525, 4708
1456, 11013
13815, 5653
7472, 17472
1910, 9360
10345, 8561
4371, 1092
12735, 1683
2823, 7838
5506, 18000
3056, 10484
1508, 19740
3966, 14798
13095, 7854
6396, 209
389, 8123
11394, 8105
6495, 5873
2672, 7155
3350, 1517
9684, 18756
13896, 14489
1908, 9977
12994, 9765
8704, 6973
14717, 19521
6430, 14000
7771, 6709
6401, 2522
5032, 1118
10140, 3628
3469, 18725
8895, 19086
2519, 10780
2828, 9707
3478, 14168
12652, 16854
9970, 15782
4267, 16791
1368, 364
1026, 16917
6418, 15645
11891, 19650
5597, 18167
5566, 9534
14548, 5373
3842, 4361
1826, 3500
13120, 14504
5140, 17405
7017, 16850
3292, 12374
11280, 10072
14586, 7373
12986, 5392
189, 8026
10114, 13149
14615, 18455
8801, 188
975, 17366
13714, 4396
7928, 4512
12940, 10139
6391, 18470
14848, 2826
10714, 17701
14331, 8412
1099, 17787
10917, 10432
6036, 18432
5375, 3448
6708, 1092
2740, 3718
12015, 18147
4246, 8754
5836, 18311
6137, 18298
14000, 13146
3245, 18679
14705, 5669
13669, 12903
5765, 18122
12076, 18749
7600, 6075
3583, 15265
8235, 6454
6317, 10885
978, 7742
1524, 5829
11014, 14070
10885, 9305
12529, 18140
7983, 8315
14417, 18047
12425, 19728
6003, 12671
14057, 12117
2689, 3136
1978, 3816
2654, 1418
