2049, 1808
4275, 14156
11134, 8862
615, 15885
10902, 5159
13528, 11309
11155, 10650
13152, 6890
1519, 7328
3214, 12950
2953, 4470
4974, 8642
7349, 5388
13787, 10152
13738, 12185
7800, 12661
8877, 15128
2684, 16369
12804, 19843
4267, 3660
5068, 8170
10961, 17831
891, 8816
3257, 18972
12394, 1379
11868, 10828
14506, 13270
3646, 4291
768, 8380
3434, 7433
5251, 227
6221, 9703
9185, 19339
8432, 6420
14489, 17058
4943, 15132
14596, 13821
3718, 6252
4653, 10548
12027, 3388
3223, 3067
6975, 2937
5566, 6361
6191, 3982
12789, 295
13887, 14830
10407, 3622
7117, 11617
665, 15901
8499, 13065
14700, 13070
11950, 15567
288, 10644
7508, 11471
8204, 4892
9282, 3613
4579, 17980
10451, 13266
3696, 500
8357, 10455
8562, 5792
5262, 2701
12002, 19671
12108, 16726
3825, 16483
5017, 7651
4559, 5661
11261, 3163
13846, 14020
4798, 5797
501, 15130
3778, 18611
10936, 7259
4749, 6091
10941, 19259
350, 9298
4089, 19163
51, 12855
14729, 13672
629, 17498
1669, 9840
11375, 7095
1958, 2977
11760, 17555
6760, 8608
6600, 17026
13595, 1699
8135, 11410
1676, 15372
6416, 19863
14728, 12482
10244, 5396
3040, 19949
9555, 17891
13679, 3022
5166, 7521
9921, 14937
3152, 13945
614, 9168
8043, 3371
10492, 19837
3470, 17241
12899, 13803
14420, 4334
1801, 13282
13920, 7211
14182, 5501
12164, 16143
4394, 19466
10033, 9571
6010, 4573
6289, 5919
1249, 11569
14640, 4540
443, 14332
4833, 15799
9749, 3694
3213, 6047
6648, 2502
862, 955
11069, 6385
6025, 3003
11906, 19680
12266, 8537
7346, 196
1754, 3243
3939, 5193
3259, 12233
6793, 10060
13716, 16149
7560, 12123
2415, 10124
1766, 18407
4024, 2759
9247, 7912
9217, 18350
5130, 19726
4152, 2298
10233, 17183
6906, 5733
1646, 18929
13296, 2257
9560, 15718
1320, 16977
9397, 9279
9311, 18424
9529, 14367
9625, 700
9509, 14429
9875, 3847
1107, 6117
10432, 16890
5902, 15148
7584, 19069
2942, 13549
2671, 1127
6537, 4389
4161, 13127
14093, 6216
4963, 18893
14145, 10205
757, 11128
2124, 6173
13803, 5661
6813, 6307
7283, 2160
201, 10193
13393, 14931
8667, 16671
12941, 1976
1446, 3552
358, 7316
11486, 16979
8576, 2338
4485, 6402
9241, 7056
3433, 8635
11490, 19018
514, 1577
1417, 1058
11506, 6382
5131, 9529
6741, 19999
70, 6573
11391, 18748
1628, 7390
13741, 11210
4995, 5406
10523, 12079
6258, 3893
813, 5738
7990, 9678
4217, 3436
4347, 16514
14961, 8855
2534, 4383
2767, 2385
12767, 17492
642, 13381
9164, 11484
8597, 2742
1136, 2180
4174, 5793
14274, 7323
4707, 18030
1538, 12277
6432, 13010
6454, 16827
5742, 2181
8795, 16819
9709, 5435
10023, 5640
4706, 13089
12507, 6934
2524, 9781
1686, 4148
12456, 7106
8253, 18206
981, 3863
7623, 7517
6450, 12387
10516, 13334
14875, 15728
3525, 8076
386, 2329
5702, 3666
4081, 15176
3952, 15217
8102, 4208
11764, 3026
9256, 676
14090, 15305
10742, 2259
14903, 13055
47, 8129
7741, 13210
13732, 1923
2804, 7851
2201, 15350
2030, 1235
9994, 13308
7280, 16435
434, 2548
9365, 11887
12679, 6133
9989, 4606
14922, 16071
11986, 9040
9154, 11870
4947, 4252
14672, 14227
12369, 5797
9813, 6305
4535, 9417
6631, 16793
8230, 11558
12082, 5219
3622, 19785
2420, 12817
6553, 9492
6881, 4481
11722, 6155
2685, 10640
11819, 13948
11048, 6005
4020, 18761
1155, 1601
4871, 11730
14192, 18225
4199, 18627
12560, 17549
5177, 2968
8415, 9249
1171, 19497
1993, 14549
7410, 11062
13304, 10730
13919, 10448
8837, 7572
6369, 9953
8836, 11759
6278, 17849
4316, 15839
8162, 17270
7307, 5448
10035, 2511
1985, 12710
14467, 9629
1571, 1066
7380, 11751
3088, 13650
14274, 19720
11632, 12964
7089, 19327
1927, 9479
12264, 5555
4545, 15613
1477, 9953
8552, 11585
3936, 16355
13233, 7545
14548, 12063
12197, 1624
912, 13321
9419, 6867
2835, 13206
5379, 4189
9862, 11614
5749, 3042
299, 11629
9479, 8765
915, 3430
12053, 14230
13958, 11604
8291, 19611
3747, 2351
11126, 7129
4520, 12295
5633, 13975
2363, 18321
2044, 3343
6742, 6411
9718, 18059
9689, 1996
8075, 2008
4586, 4525
5608, 8713
4575, 14703
771, 15211
5484, 16359
10744, 1632
9584, 5613
615, 14011
9090, 6749
2601, 10199
8937, 13031
9816, 14771
7576, 4121
6774, 2350
4225, 615
8358, 5691
5104, 2004
543, 16737
9464, 3328
14247, 754
9708, 6382
1836, 358
4003, 5873
13630, 9395
1150, 5458
4272, 1451
4558, 65
3925, 7666
2630, 12597
7999, 4635
6240, 9313
8466, 8414
12219, 5142
9967, 11992
5498, 11855
12797, 15870
1304, 1085
8890, 19039
11503, 10447
12488, 4758
753, 3741
8426, 16489
2493, 2129
7509, 2689
14083, 15699
9140, 13254
7483, 5296
2451, 5141
3223, 7494
733, 19745
14720, 12015
3473, 8548
9438, 13831
10551, 19776
1362, 16315
14817, 2519
61, 13488
5716, 6339
5508, 9069
5734, 14803
10315, 10535
2433, 3618
5957, 12135
12205, 15381
14622, 1465
5300, 7281
5112, 84
13527, 5431
2785, 13121
1703, 18750
758, 1674
10677, 13291
3153, 1632
722, 12366
6765, 2601
10930, 19996
9154, 4036
12947, 16005
2524, 7258
2037, 19986
3838, 6147
11881, 17629
1212, 13554
12563, 19436
5646, 6174
10620, 12907
6656, 8654
10176, 9509
2230, 1249
3119, 6463
7645, 3959
12623, 15537
957, 4735
14702, 13826
10402, 4477
13301, 16190
1058, 18839
1960, 15511
3361, 1757
6961, 9238
2911, 1716
7477, 1692
9332, 19165
983, 17273
10986, 9702
6064, 18408
3608, 11948
7624, 19621
4567, 2635
2421, 684
10348, 14885
786, 3664
9838, 17226
6348, 436
514, 6730
6382, 19753
9771, 16916
9132, 3877
13709, 16362
14980, 1180
2616, 12132
12672, 15358
4265, 381
11360, 11853
11220, 18877
5357, 14264
4678, 2660
4560, 12441
2175, 3216
5785, 11880
8029, 12620
9556, 16378
11619, 14357
4869, 14970
11936, 1129
10228, 16289
796, 4814
1196, 8373
1374, 9437
9685, 18396
1328, 1737
1209, 19003
10076, 19376
8572, 9167
13136, 3100
11556, 10663
2796, 10870
9864, 9276
6412, 5161
12069, 17838
9713, 17838
3955, 9437
5442, 217
8703, 385
8457, 63
8394, 7270
8392, 10531
8598, 13831
6137, 14972
1472, 16037
8077, 195
4577, 14437
12684, 15710
4662, 16836
3171, 7429
9992, 13911
7380, 4174
8150, 18755
14951, 6393
14398, 15541
11463, 7834
1338, 15488
10663, 5854
8151, 5873
10810, 12635
1617, 8176
13194, 9209
8275, 5461
5753, 13527
11691, 1061
5219, 9084
10921, 7592
7589, 10235
7407, 519
11870, 2658
14148, 4583
1459, 14303
1659, 797
14121, 9614
8089, 1101
2515, 16836
13220, 16419
3124, 6865
2646, 5453
10534, 19030
6121, 13075
9041, 9667
11180, 2196
7199, 18059
12212, 7038
588, 551
6006, 11722
787, 5123
7144, 19986
8203, 18569
719, 943
8344, 5128
859, 12051
526, 16832
1567, 11648
14737, 8941
14149, 3139
5168, 1134
8030, 49
12239, 8657
6767, 19164
3859, 2845
6527, 1073
5177, 16603
9117, 9906
11360, 16833
1670, 8555
5573, 15004
11500, 723
14068, 12794
1818, 18177
3252, 7762
3172, 904
10220, 16528
4803, 6673
10609, 11233
12670, 4307
12705, 11479
7548, 17298
2978, 14425
46, 11281
7740, 10955
314, 4693
7085, 16405
10273, 87
4339, 6770
3066, 15141
13516, 18488
14448, 12887
12737, 19678
10438, 11977
2441, 7215
14835, 10969
1906, 11786
13889, 7679
3714, 17171
9143, 900
2627, 13018
350, 13248
9701, 4550
14304, 12020
4918, 19101
9156, 12737
1244, 3634
14518, 2883
11923, 13580
14556, 4717
3202, 12815
11916, 14178
11288, 106
7737, 18413
9436, 17532
4516, 8350
12242, 4547
10230, 16386
5881, 11267
8411, 18685
10561, 8399
2931, 8743
14874, 18263
587, 13248
11663, 622
168, 5585
12162, 3702
10859, 4737
13433, 14986
4904, 10448
2302, 2792
9129, 1012
7836, 8442
2671, 4749
14685, 11232
2504, 5767
2712, 19387
14788, 13772
7952, 6264
12769, 5475
5968, 18103
1799, 11817
14131, 10902
6366, 16682
7576, 10015
12891, 2364
12770, 13004
10610, 8313
9429, 12530
5077, 10103
5292, 17521
14498, 15077
1720, 3414
2058, 7044
2251, 15818
8550, 16223
3883, 5339
11372, 16905
3738, 18821
2600, 16658
1409, 1053
4750, 10917
14309, 11258
1755, 8705
12618, 17632
13107, 2098
6540, 3018
8572, 18923
1916, 7923
7402, 15459
1407, 19874
13972, 3465
819, 9840
6268, 14405
8922, 1782
7628, 9740
3953, 4279
9348, 16735
202, 11528
13400, 14017
5022, 9944
6917, 16403
1719, 18432
1252, 11022
13680, 18472
13159, 6844
9464, 10514
11761, 916
7867, 5064
9203, 15088
4257, 15389
5528, 7181
14155, 3106
14321, 13342
511, 9544
4469, 11244
14325, 1453
5136, 10862
3041, 5221
14989, 13761
6201, 13350
14710, 8261
1297, 3632
9288, 17044
2674, 10775
5403, 6432
3489, 17359
14863, 19655
14211, 4146
10299, 15669
10598, 2192
5206, 17943
2435, 13044
9216, 9239
8256, 5135
7403, 18361
458, 14404
6147, 5777
7815, 19375
11988, 4254
10985, 6995
4187, 8967
967, 17630
11181, 3377
11190, 11099
5235, 13786
5756, 17235
2175, 11413
5293, 5505
5112, 162
1390, 2897
5729, 10569
71, 1396
9009, 7539
8702, 195
8643, 18054
1934, 12173
7421, 16859
13231, 3488
10885, 4413
7150, 7696
3543, 11647
4693, 6022
1444, 7962
5150, 5927
7101, 259
7000, 12671
10981, 14534
3724, 15275
11036, 11841
12106, 1025
13328, 11806
2772, 508
11573, 9934
5836, 13959
6421, 8575
11217, 9509
11275, 10938
9117, 13819
11241, 1371
13906, 16731
2570, 1422
11378, 10510
6906, 2338
1934, 3101
10817, 16717
3630, 2459
10174, 8892
3688, 10770
3816, 17109
8051, 3689
6888, 2347
7315, 1167
14746, 9117
8943, 4072
3739, 18604
14045, 10769
9892, 14966
3080, 6928
10420, 9012
12152, 19293
12860, 3724
7808, 10663
13043, 3028
6004, 8740
10770, 18564
10081, 19865
13618, 19254
742, 11490
8865, 4317
11840, 7583
10364, 18495
5092, 5532
918, 9105
2710, 18043
2375, 2125
14030, 15711
10320, 19474
1578, 16632
10170, 14233
5182, 13990
7374, 8495
1399, 10251
7127, 4564
824, 1330
660, 18094
7988, 16438
1241, 16746
12130, 1681
77, 16017
14727, 9794
10615, 11587
11797, 9817
12745, 11347
8896, 5826
9263, 255
9905, 14731
14625, 11082
9196, 18996
14435, 18263
7932, 12978
3046, 3268
9455, 13792
7751, 15649
8212, 9603
14573, 1292
5400, 16953
13904, 15786
848, 12733
3773, 4739
2352, 19865
1630, 1755
8138, 14312
14734, 13385
4403, 17062
5466, 7190
639, 8631
11907, 4083
2212, 1233
976, 14711
10052, 11368
10777, 10260
14541, 7924
14902, 13333
5507, 6208
7893, 18006
13612, 12241
7699, 12128
4396, 13073
8393, 18751
13775, 2327
9944, 11778
14412, 17717
5712, 19695
13713, 3646
2865, 9664
3968, 14226
7413, 3998
10681, 807
13605, 9400
1410, 1237
5823, 15296
1290, 16094
4681, 13794
9803, 7257
2576, 802
6733, 14298
13241, 16561
11511, 447
8032, 1740
14736, 15417
4631, 5073
9819, 10453
6542, 6686
4090, 12422
10241, 13064
10538, 2065
10295, 13557
3708, 2357
2518, 18998
659, 14229
1380, 5221
3249, 14723
4073, 11639
540, 18602
2472, 17117
166, 4152
5972, 4381
12234, 14278
6207, 8168
6466, 2246
926, 7480
3574, 904
14096, 8
3014, 905
14669, 8144
8033, 2040
2420, 17531
12974, 3078
7628, 10598
13015, 2410
12516, 6616
3910, 2894
1670, 13689
13616, 14073
886, 12464
12534, 18490
13720, 16476
8434, 19789
13127, 3919
3790, 1134
3538, 16290
10328, 3415
4898, 7737
6233, 12279
2302, 14005
13901, 10066
9063, 19695
4230, 9039
13463, 4600
14433, 12706
1836, 15818
12370, 9909
8259, 11273
3546, 5045
7928, 604
3534, 2840
14393, 15171
1876, 8678
12282, 17428
1255, 6571
3628, 5685
2145, 3479
182, 8760
376, 9871
7005, 18222
1105, 10324
8367, 3657
8865, 8813
13620, 15379
12171, 6996
3997, 18788
2931, 11931
5271, 1732
4633, 10393
3969, 7262
7858, 19764
10992, 12700
8832, 5708
11380, 10405
9641, 11266
10987, 13648
5893, 2596
14539, 611
1872, 7222
13813, 2444
7952, 1470
14237, 9372
7713, 17387
9022, 11259
2124, 1411
4242, 16108
14142, 15528
3311, 3646
14108, 16390
9853, 17227
3141, 188
1340, 19345
10072, 12325
11243, 3082
4651, 450
10979, 10411
1917, 14662
5458, 12022
14356, 18589
8643, 18779
6896, 13817
13466, 2322
3817, 11674
9789, 19694
7547, 16153
14663, 9182
13639, 19410
8430, 1861
11942, 1932
13316, 15828
11998, 18439
8634, 8609
6527, 13440
6736, 10471
3599, 19171
11506, 15993
481, 16686
14685, 9380
2749, 19326
10983, 14912
7689, 19961
9531, 6450
348, 7095
8908, 15553
3251, 17549
13377, 1907
8101, 11799
191, 12100
10889, 19010
3188, 3875
4815, 435
1871, 16488
2964, 151
3398, 2837
2639, 9608
4951, 14729
6904, 19449
14407, 11035
12657, 10239
689, 13273
10196, 8443
14351, 11356
8651, 18312
9012, 10727
11951, 16958
14162, 10397
6720, 6816
9726, 3773
11532, 11112
5041, 9755
6211, 6157
6954, 3676
2334, 8654
8167, 685
7591, 6750
10987, 18080
3500, 12652
1417, 13924
3630, 493
2798, 3647
1990, 12424
11573, 8747
11638, 3486
4948, 13003
4581, 17012
3755, 2153
8452, 12447
14109, 5869
6478, 15211
10079, 603
269, 10440
14477, 12266
7535, 5233
9940, 8893
5288, 3610
6674, 8575
11536, 12597
4825, 2880
13941, 11553
9267, 19174
4675, 17617
7096, 8466
14504, 14004
2770, 3825
9933, 9413
11185, 14907
12262, 11825
13579, 9291
11634, 12737
4179, 17083
11805, 10307
14914, 14620
5899, 8921
2763, 10063
10152, 11742
10448, 9955
10835, 8496
7035, 18091
4537, 959
6823, 13659
9725, 18736
1084, 12095
13765, 9262
6449, 1144
8808, 4750
8331, 8052
2907, 4605
14364, 2665
10771, 19208
2615, 8462
1876, 264
14144, 10389
12792, 3464
12312, 15689
13804, 9012
862, 11328
3724, 9408
1506, 10269
9223, 8594
7338, 17669
589, 6253
14295, 13243
14388, 7226
12434, 154
14130, 533
14080, 783
10797, 9394
12141, 6833
5518, 15883
7613, 14110
7917, 11687
12525, 9843
2125, 9672
9479, 3783
2568, 9360
9004, 3205
9277, 8945
8532, 8804
4605, 7472
1922, 7076
3182, 18389
4723, 17575
1631, 11314
4109, 11818
1538, 9997
2611, 2495
4239, 9228
12006, 12936
5013, 9276
6760, 11282
10099, 19646
10722, 19788
10085, 5135
1182, 6114
690, 2770
4334, 12826
4346, 15548
7547, 16458
7021, 4763
4914, 8148
9991, 11012
8385, 18528
11623, 1496
2487, 3348
13759, 13362
13305, 18002
4334, 15727
10240, 7534
560, 18715
2384, 19403
7799, 11252
14220, 18609
12467, 4605
6765, 4653
6333, 10369
4498, 17572
4833, 5186
5576, 13845
14905, 6557
10042, 2155
4439, 3516
4437, 15803
14011, 4696
7154, 9824
850, 7880
3158, 4593
6607, 938
2415, 12732
12539, 11181
12228, 6625
4625, 1625
3319, 15982
11012, 2460
5615, 210
3281, 3281
405, 17183
10089, 11343
8816, 13825
12495, 2955
13460, 10262
11248, 12235
2134, 11593
2896, 15721
13530, 9551
8360, 6080
13685, 14909
12693, 4405
6711, 14948
5445, 7077
4352, 5067
12907, 6919
14267, 711
14978, 10142
5511, 15928
6797, 1342
8642, 8899
14221, 18808
6833, 11592
10100, 16067
11419, 15775
2878, 8233
2475, 11572
5127, 15915
8860, 8028
9895, 19922
9159, 4211
1082, 3283
2135, 16244
5013, 6398
2406, 14292
3235, 5988
3416, 15771
6965, 17986
13925, 3072
9639, 12878
2933, 543
2759, 16605
3459, 154
8481, 12046
13532, 16106
14190, 5335
9265, 9376
5196, 3082
6919, 16348
9630, 7491
3176, 11561
12227, 5937
11123, 7219
12780, 11070
5510, 2022
10287, 17949
4251, 10980
7649, 1935
4793, 6370
10584, 3346
7529, 2913
14047, 16679
11433, 11044
4602, 16734
14990, 18738
13057, 5696
1546, 11850
1210, 14617
7237, 14238
6871, 448
5719, 7214
14366, 5700
9155, 15169
9711, 7444
14416, 12930
2792, 12107
9545, 2421
989, 1111
10772, 10773
379, 16645
6048, 15179
13947, 5578
5999, 9485
340, 10768
7603, 6192
8545, 9627
14989, 619
5162, 6103
13920, 6955
8398, 14784
6964, 10412
1485, 19821
13511, 1819
12004, 8506
13110, 17797
6250, 16177
14169, 410
4663, 11317
11644, 10116
5237, 9706
1545, 6558
6486, 356
2195, 13715
9524, 3338
11862, 12757
1600, 6375
4818, 16854
5755, 13997
3815, 3526
4408, 4998
5738, 15145
90, 5400
13877, 17652
12305, 2964
9420, 2404
5888, 17564
7219, 11451
7722, 5134
8798, 18105
2915, 5778
2337, 5619
14987, 9212
1742, 16914
2445, 12638
14484, 6570
4502, 16205
14316, 8277
13904, 8813
4823, 5900
2910, 19804
4756, 3841
9354, 3161
4270, 9116
5074, 18575
441, 7440
9642, 19809
9261, 6681
4482, 11412
14307, 18933
10624, 13491
13884, 14300
8729, 9539
4905, 8637
4376, 10788
549, 7318
3737, 10881
13031, 17135
14447, 3796
3724, 4084
721, 11449
2985, 16366
1068, 16749
7326, 4957
10450, 4002
93, 16979
3816, 6370
9322, 6735
10925, 8094
9453, 17845
950, 8530
9906, 14791
1566, 12630
7322, 17090
2635, 12323
2770, 9592
292, 14528
12089, 19941
14430, 73
5976, 17104
4334, 11675
13954, 18080
8960, 14014
282, 19384
9366, 12655
4115, 14225
13133, 1673
3914, 10386
13546, 13680
9713, 13582
6737, 8954
4605, 19131
12789, 8633
1950, 906
972, 14793
14599, 9160
2690, 17971
771, 12688
22, 19548
10752, 17642
6665, 8013
11568, 7140
7626, 11423
2169, 13036
2695, 12163
1646, 3143
11255, 10827
7343, 15441
10098, 11896
9884, 4721
10633, 673
5071, 11096
2858, 2941
1694, 19255
12252, 2478
12344, 17530
10817, 15626
6431, 4612
13321, 7143
11443, 2664
13259, 14786
12976, 5697
6559, 4427
7342, 399
5438, 11345
10878, 18798
11467, 18662
4700, 16853
8859, 2670
383, 12168
11231, 14122
12990, 3899
14635, 3291
13997, 14147
10590, 6005
11133, 2586
2474, 15714
14513, 15439
14998, 15759
6708, 13288
12878, 9815
13936, 8693
11548, 10218
5450, 11794
8264, 19386
6097, 7449
3915, 1442
5894, 16865
14441, 15636
10997, 9687
8981, 13053
7249, 16471
6366, 15318
10629, 5927
14639, 1610
13871, 11728
669, 17311
14743, 2010
6561, 17027
6397, 7524
5773, 15189
729, 9916
4867, 12204
13116, 15585
801, 19976
620, 15282
7849, 10547
6908, 7346
3733, 13331
10898, 9307
12096, 9392
7393, 19228
13471, 12156
9711, 12913
2046, 10084
7465, 9405
8303, 18258
3211, 5415
6797, 12187
892, 17550
8102, 10988
6045, 9481
1215, 5836
14066, 9280
498, 5517
3945, 9761
6635, 10901
4200, 2688
11512, 13892
811, 3534
3206, 13633
5450, 9812
1112, 9029
161, 1804
12219, 12771
4994, 19004
9285, 3571
13917, 4689
7443, 6874
8047, 19220
3194, 12856
9944, 3787
1205, 15469
7398, 46
3229, 13256
13272, 16804
8975, 366
7677, 4891
5166, 6148
10674, 7712
242, 10585
938, 5216
9017, 11826
11055, 19804
10441, 3443
1559, 14338
4583, 8839
851, 9294
6914, 7981
5401, 1661
8489, 12031
2577, 13481
803, 17823
7532, 6118
5533, 17793
2336, 16407
8661, 13871
6120, 9294
14310, 16093
7456, 6207
6500, 1418
3135, 18591
7183, 12111
9557, 1534
4421, 4519
11052, 5342
12464, 14555
7979, 18831
6654, 7817
5340, 19145
4943, 9136
3687, 5669
1178, 13755
10448, 9913
9808, 7176
6052, 14189
4138, 15571
11073, 7486
8261, 4259
571, 15951
14731, 49
6106, 14311
10214, 3697
5441, 13388
3910, 17055
3818, 15417
818, 6119
8452, 17246
3443, 11152
7958, 15701
4827, 13094
4830, 5436
13093, 9890
12218, 3956
8806, 4025
10960, 3413
13784, 2910
1257, 6924
13680, 2964
1968, 17138
7750, 916
2104, 9450
3801, 17240
12835, 10550
8005, 17762
13279, 12310
8996, 8427
13290, 7839
5921, 14668
3055, 12308
1269, 1250
13641, 10468
6728, 12162
9620, 255
5737, 14009
9363, 19542
8169, 14654
4787, 19694
9225, 599
12423, 8641
8492, 7301
7725, 12369
13294, 8077
9501, 10825
228, 16515
9818, 16115
11966, 8885
2409, 10223
11119, 3633
11711, 9111
2605, 3924
8967, 8396
5996, 8689
5856, 475
4269, 5434
4044, 5746
14451, 685
12133, 19066
13878, 7262
2027, 3152
9176, 12445
12689, 5123
10213, 18500
2429, 18252
7096, 17056
5237, 645
1025, 6041
8119, 6408
4835, 9567
7233, 17637
8865, 18899
6696, 19775
7320, 3343
11492, 18147
2119, 4051
12327, 14726
6419, 16877
10886, 2331
2527, 1156
8816, 13582
3657, 6241
14084, 9951
10136, 10651
10304, 15678
12545, 8541
9948, 17023
2833, 1814
7828, 19066
3397, 5661
6308, 1667
14725, 6367
14326, 4545
14303, 9063
10903, 9260
9783, 8008
5271, 1192
10140, 3306
13591, 9369
9070, 10990
1485, 833
6227, 10528
13939, 11133
10818, 2488
10598, 16025
10655, 9901
4554, 12843
11020, 17879
7283, 14547
552, 11679
1046, 11405
14161, 9093
9454, 17711
6110, 5806
13010, 9701
1951, 6312
2955, 12775
4166, 15963
8332, 11444
13454, 13965
11066, 16750
4849, 14962
12923, 4561
5304, 17423
6651, 11345
14172, 9705
12361, 18223
13514, 2799
5168, 4023
4562, 1569
14385, 18810
904, 347
9966, 9187
8443, 1282
10217, 2551
7692, 7593
11227, 1198
7169, 9376
3249, 9801
8542, 15546
2697, 6575
637, 13306
13562, 16008
4572, 16089
12641, 4853
413, 11031
13200, 17513
9580, 508
14857, 8488
1409, 14185
2144, 9147
637, 4479
9830, 10285
7537, 7563
546, 9478
9849, 6349
6018, 14305
9144, 4644
12351, 9899
7766, 13785
9798, 2427
1372, 9028
13971, 7464
3879, 10590
4744, 7852
7275, 1988
12708, 6707
2559, 19748
3078, 14335
13638, 1736
8904, 12092
6238, 14684
11913, 16123
4145, 19517
12627, 4173
13985, 14816
4331, 2525
33, 2332
2198, 1739
9542, 566
9648, 10881
396, 18407
11664, 8659
8821, 15500
12176, 12248
468, 7753
5897, 14431
6344, 9466
7187, 6800
14756, 5752
5657, 8033
5259, 17541
11635, 16625
4176, 12052
14909, 5637
6804, 13528
4645, 8540
6801, 1671
6386, 13616
1099, 6570
14000, 15532
7494, 10404
11479, 6917
13763, 19772
1347, 11414
8988, 14537
6335, 8860
8726, 6746
10971, 3466
2471, 15423
8916, 16554
3941, 9847
12458, 13393
7398, 18230
12837, 7198
6869, 7827
7664, 17647
1346, 17228
2000, 3519
9779, 13270
7398, 13984
4910, 4869
12568, 1777
5873, 13107
190, 6844
7968, 12465
1311, 8527
14101, 10120
13316, 12500
13078, 10634
6948, 4047
7896, 3194
6111, 15508
12458, 11637
11287, 14563
14884, 4731
2568, 2849
13926, 6462
10447, 17620
1949, 1766
